Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
FLL,0.0,0.0,0.0,0.0,80.1,60.1,9.0,0.0,29.99,10.0,FEW,3000.0,0,0.0
FLL,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.02,10.0,OVC,1800.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.08,10.0,SCT,3999.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.04,10.0,FEW,2400.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.89,10.0,SCT,3700.0,0,0.0
FLL,19.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,29.81,10.0,FEW,3600.0,0,0.0
FLL,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.01,29.93,10.0,SCT,2200.0,0,0.0
FLL,21.0,0.0,0.0,0.0,0.0,0.0,9.0,0.03,29.9,4.0,FEW,800.0,RA BR,0.0
FLL,14.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.99,10.0,FEW,1900.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.97,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.0,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.97,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.0,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.0,10.0,BKN,6500.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.88,10.0,FEW,1699.0,0,0.0
FLL,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.11,29.94,4.0,SCT,900.0,RA BR,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,30.02,10.0,FEW,2300.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.14,29.83,2.5,FEW,600.0,RA BR,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.0,10.0,SCT,2400.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.02,10.0,CLR,0.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.12,10.0,SCT,4800.0,0,0.0
FLL,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.99,10.0,CLR,0.0,0,0.0
