Dest,ArrDelayMinutes,Diverted,Cancelled,WeatherDelay,temp,dewpoint,wind,precip,alti,vis,cloudCoverage,cloudAlt,weather,ice
BTR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.07,10.0,CLR,0.0,0,0.0
BTR,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.81,10.0,BKN,600.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,7.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.33,10.0,OVC,4500.0,0,0.0
BTR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.34,10.0,CLR,0.0,0,0.0
MAF,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.23,10.0,CLR,0.0,0,0.0
MAF,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.97,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.14,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.04,10.0,OVC,5000.0,0,0.0
DFW,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.87,10.0,OVC,1500.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.03,30.11,5.0,SCT,999.0,-RA BR,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.75,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.83,10.0,CLR,0.0,0,0.0
DFW,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.03,10.0,BKN,1800.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.21,10.0,OVC,1999.0,0,0.0
DFW,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.45,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.23,10.0,CLR,0.0,0,0.0
DFW,12.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,29.96,6.0,CLR,0.0,BR,0.0
DFW,193.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,29.79,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,29.97,4.0,BKN,1100.0,-DZ BR,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.29,10.0,SCT,10000.0,0,0.0
DFW,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,30.39,10.0,BKN,2500.0,0,0.0
DFW,24.0,0.0,0.0,0.0,32.0,21.9,8.0,0.0,30.7,10.0,FEW,25000.0,0,0.0
DFW,36.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.37,10.0,CLR,0.0,0,0.0
DFW,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,30.04,10.0,FEW,3000.0,0,0.0
DFW,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.77,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,29.94,10.0,CLR,0.0,0,0.0
DFW,42.0,0.0,0.0,10.0,0.0,0.0,26.0,0.0,30.39,10.0,OVC,3600.0,0,0.0
DFW,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.37,10.0,CLR,0.0,0,0.0
DFW,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.33,10.0,CLR,0.0,0,0.0
DFW,20.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.22,10.0,0,0.0,0,0.0
BOI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.36,10.0,CLR,0.0,0,0.0
BOI,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,30.27,0.0,CLR,0.0,0,0.0
BTR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.22,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.08,10.0,CLR,0.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.01,10.0,FEW,3800.0,0,0.0
BTR,31.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.87,6.0,OVC,900.0,BR,0.0
BTR,1.0,0.0,0.0,0.0,72.0,69.1,12.0,1.0E-4,29.6,5.0,OVC,1500.0,-RA BR,0.0
BTR,50.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,29.81,10.0,FEW,3399.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.05,10.0,CLR,0.0,0,0.0
BTR,48.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.22,10.0,SCT,3200.0,0,0.0
BTR,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,30.15,10.0,BKN,1999.0,0,0.0
BTR,80.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.97,9.0,OVC,1800.0,0,0.0
BTR,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,30.03,10.0,BKN,10000.0,0,0.0
BTR,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,29.82,10.0,BKN,1900.0,0,0.0
BTR,77.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,30.26,10.0,BKN,2600.0,0,0.0
